cpf;rg;nome;data_nascimento;cidade_nascimento73772193637;214750534;Enid Reichel;07/06/1915;Bakersfield
27041229928;649925906;Logan Jacobi;19/08/1996;Nashville-Davidson
26284416754;596410032;Kaya Fisher;12/12/1972;Reno
22503864095;297182895;Elvis Walter;23/11/1916;Stockton
41386862311;382740039;Mose Doyle;08/06/1981;St. Paul
91121980494;504338668;Roxanne Schulist;02/02/2002;San Francisco
51353151756;389383393;Paul Wiza;16/04/1939;Atlanta
38988485924;285717323;Madie Armstrong;26/07/1911;Anaheim
53659304462;615404764;Elna Hansen;14/06/1989;St. Paul
46366206207;300367680;Monte Fahey;26/05/1991;Columbus
16451775363;987307901;Frederick Bergstrom;18/07/1970;Miami
57169991693;896105403;Savannah Jewess;03/02/1973;Washington
31692547087;442733917;Friedrich Shields;11/06/1972;Miami
74599543310;661763290;Jillian Schroeder;05/10/1966;Lexington-Fayette
60081937302;252253769;Frederick Kunze;26/07/2003;Jacksonville
56676070859;102769096;Christop Lindgren;11/07/1971;Winston-Salem
21265147877;160245150;Makenzie Mueller;08/07/1997;Irvine
10529108135;261699121;Sharon Kuphal;09/07/1928;Tucson
22348417964;935869523;Brian Cole;06/06/1983;Newark
66029601025;847980335;Elaina Kunze;28/09/1966;Memphis
21815235708;856613751;Hershel Zemlak;04/12/1954;Chandler
11109964060;287639153;Ava VonRueden;29/06/1918;Denver
60178772680;698334729;Yoshiko Beahan;16/08/1961;Fort Worth
81587424461;369470653;Abbie Howell;27/03/1910;Denver
11566018587;624424154;Jerome Kessler;11/03/1933;Seattle
10731559399;968875771;Manuela Zieme;07/11/1902;Tampa
99210031753;206230749;Josefa Monahan;12/11/2012;Long Beach
18260294415;824759207;Audra Olson;31/07/2018;Memphis
78844465167;186284263;Demond Ritchie;01/01/2002;Norfolk
27622322974;438606555;Geovany Dooley;02/06/1906;Raleigh
62640330812;339913027;Lia Ritchie;28/08/2017;Orlando
42780564791;910679135;Ken Heaney;31/07/1939;Birmingham
48726325958;260682159;Nikita McCullough;24/12/1974;Hialeah
49235746895;612784132;Mandy Hansen;28/11/1970;Cincinnati
10806387805;479001321;Amelia Kuphal;09/07/1941;San Diego
46003569037;339134102;Bella Leuschke;15/01/1965;Long Beach
69642564003;262246742;Adrienne Denesik;26/10/1985;Birmingham
70761764000;729202162;Jo Armstrong;19/02/1960;Arlington
17557555893;633631035;Oral Kuphal;29/09/1905;Memphis
12787815479;256252084;Jaylin Lindgren;19/05/1935;Anaheim
91910277852;437287550;Darron Simonis;25/11/1986;San Antonio
58290405541;434420628;Rosalyn Pouros;02/03/1962;Fremont
88681278358;773246847;Rose Paucek;19/09/1996;Chula Vista
37645100654;315305698;Unique Hand;18/06/2011;Durham
39416421351;333238690;Alejandra Nader;02/11/1989;Boston
67432962972;829274946;Fredy Hansen;06/06/1900;Oakland
65195866164;337573364;Tony Schuster;02/07/1965;Durham
45591669470;348713979;Warren Carter;15/11/1959;San Francisco
84534772701;509502468;Kenya Fahey;25/09/1984;Baton Rouge
34281095000;933838847;Augusta Kunde;26/08/1932;Los Angeles
98168381008;596609200;Angelita Collins;29/07/1964;Bakersfield
30466381849;156082686;Melissa Rau;07/07/1977;Tucson
33268841372;905745952;Nicole Flatley;14/07/1945;St. Louis
32060666863;974288415;Alisa Armstrong;31/10/1991;Sacramento
30061449915;508463411;Kaci Kub;12/10/1925;New York City
64406104875;414413192;Victoria Wyman;16/12/2016;Atlanta
99957186367;567703494;Frieda Stiedemann;14/11/1926;San Diego
25417407646;565511444;Meta Hauck;10/11/1960;San Jose
53284121674;775839481;Joana Nienow;18/02/2001;Virginia Beach
66462591078;846267077;Constantin Kutch;22/04/1959;Jacksonville
31548968212;389015411;Rossie Hagenes;02/09/1963;Scottsdale
85220372539;974762903;Tiara Becker;07/04/1922;St. Petersburg
10505512681;324228397;Destin Rolfson;19/08/1906;Toledo
33391109513;647308974;Connor Cole;11/05/1984;Boise
57635651129;686696852;Trycia Jewess;04/01/1955;Norfolk
23572672042;144954489;Giuseppe Bednar;05/01/2021;Fort Wayne
67597462250;365085922;Celestino Bayer;23/10/2003;St. Petersburg
76163082354;245097497;Davion Luettgen;17/01/1948;Nashville-Davidson
57931076775;316438228;Kiera Hansen;23/01/2018;Portland
32994609644;849904126;Nico Bins;03/07/2015;El Paso
64231855192;100247050;Zula Balistreri;26/02/1903;New York City
25383708118;320458994;Carolina Kuvalis;23/04/1999;Denver
58346457192;495765583;Sarah Greenfelder;25/07/1908;Columbus
91639654899;984385399;Gisselle Balistreri;20/01/1963;Birmingham
33330845185;644121690;Francesco Hermiston;16/08/1995;Denver
15971516344;910303312;Alize Hoppe;06/01/1922;Riverside
44772657753;172194777;Terrell Fay;13/02/2011;St. Paul
34092572917;420940924;Simone Prohaska;01/04/2007;Cincinnati
22704330449;212166190;Hank Fadel;18/10/1998;Long Beach
14328091074;291049668;Mia VonRueden;14/02/1969;Milwaukee
71156308251;417433510;Tyrell Willms;11/03/1984;Portland
34813186610;277956323;Abel Gleichner;25/10/1971;Corpus Christi
96288548209;179187308;Melisa Quitzon;05/01/2011;Milwaukee
21542631562;162787809;Giovanni Feest;25/03/1977;Bakersfield
41574491511;823100223;Milan Cruickshank;15/09/1921;Lincoln
17572632145;744736084;Hadley Harber;09/10/1964;Atlanta
28816918249;171438227;Lorenz Pfeffer;12/03/1907;Boston
15158679922;947594321;Danyka Grimes;12/09/2005;Oklahoma
81783060243;409794670;Cameron Ward;22/12/1994;Lubbock
39980993928;712815844;Chadd Smith;10/03/1993;Chula Vista
67018773405;865990578;Pedro Bergnaum;03/04/1993;Albuquerque
62233261340;285984378;Randy Rodriguez;06/09/1917;El Paso
15349901892;402862035;Tamia Kerluke;29/01/1984;Fort Wayne
75288950513;760733173;Pierre Treutel;23/06/1984;Toledo
29486115143;797691297;Destin Becker;16/09/1925;Hialeah
23512285953;402822532;Adolfo Turcotte;15/05/2007;Chandler
44009698428;621580527;Davion Hayes;28/10/1922;Charlotte
57773844008;292804114;Maybelle Brekke;11/01/1983;Baton Rouge
25177235799;380181058;Elias Boehm;12/08/1958;Tampa
55314042002;408130112;Ella Pacocha;10/03/1918;Las Vegas
35499516618;958457513;Madisen Raynor;06/01/1970;Santa Ana
